place_id,name,latitude,longitude,rating,user_ratings_total,location_score,success_label,daily_footfall,footfall_category,monthly_revenue,profitability,index_right,cell_id,distance_to_cell_center,center_lat,center_lon,competitor_count,nearest_m,road_density_km,major_dist_m,commercial_rent_per_sqft,rental_zone,tier,confidence,locality,locality_dist_m,total_population,ward_id,ward_name,ward_zone,ward_dist_m,footfall_generator_count,nearest_generator_m,transit_stop_count,nearest_transit_m,avg_monthly_income,property_price_sqft,purchasing_power_index,income_tier,distance_to_city_center,rent_to_income_ratio,transit_accessibility_score,footfall_accessibility_score,competition_density,market_saturation,connectivity_score,main_category
ChIJVVVVJW_AwjsR2yfLPJ1C13c,Neoteric Investment And Trading Co Pvt Ltd,18.5169269,73.8567472,5.0,1,100.0,1,10,Low,45000,Low,2033,cell_2033,0.0018034212244238,18.51716365100839,73.85495938651064,43,0.0,31523.98956191264,0.0,27.93,Pune,Grade B,Low,Adarsh Colony,129.94228923227638,76262,PMC_25,Budhwar Peth,PMC,0.0,1,0.0,7,0.0,25000.0,3000.0,45.76,Low,403.9614139690335,0.0011171553137874,7.0,1.0,0.5565478501721416,4.984813707078435,31523.98956191264,other
ChIJq6qqWnrAwjsR7pVtBUvwiqk,Rohan Cards and Printers Pvt. Ltd.,18.5176007,73.853355,4.0,325,80.0,1,26,High,93600,Low,2033,cell_2033,0.0016628493307038,18.51716365100839,73.85495938651064,43,0.0,31523.98956191264,0.0,27.93,Pune,Grade B,Low,Adarsh Colony,129.94228923227638,76262,PMC_25,Budhwar Peth,PMC,0.0,1,0.0,7,0.0,25000.0,3000.0,45.76,Low,403.9614139690335,0.0011171553137874,7.0,1.0,0.5565478501721416,4.984813707078435,31523.98956191264,other
ChIJO1G0u2jAwjsR5l0NPdI80fs,India Cables Systech Pvt Ltd,18.5169622,73.85849139999999,3.9,45,78.0,0,10,Medium,35100,Low,2092,cell_2092,0.0009804812735435,18.51716365100839,73.85945096293122,74,0.0,42585.80407852046,70.92750154861287,27.93,Pune,Grade B,Low,Adarsh Colony,141.58906352863593,76262,PMC_25,Budhwar Peth,PMC,56.23579269461334,1,0.0,3,0.0,45000.0,5000.0,57.69,Unknown,462.2060989678788,0.0006303359340926,3.0,1.0,0.957780021226476,8.578516612181494,39765.347343250905,other
ChIJqcCFdSG2wjsRYPR3llfn1hU,Fanuc India Pvt. Ltd,18.5210528,73.85605199999999,3.4,12,68.0,0,10,Low,30599,Low,2034,cell_2034,0.0011535099239184,18.521422639029137,73.85495938651064,11,0.0,36273.34150768984,0.0,20.18,Pune,Grade B,Low,Sutarwadi,0.0,76233,PMC_24,Kasba Peth,PMC,0.0,3,0.0,4,0.0,25000.0,3000.0,45.74,Low,215.89632729344805,0.0008071677132914,4.0,3.0,0.1424261649812903,1.275613744158269,36273.34150768984,other
ChIJVVVVJW_AwjsRonsVznY6y3I,Metrogold Pumps,18.5168004,73.8573337,3.7,3,74.0,0,10,Low,33300,Low,2092,cell_2092,0.0021481977597559,18.51716365100839,73.85945096293122,74,0.0,42585.80407852046,70.92750154861287,27.93,Pune,Grade B,Low,Adarsh Colony,141.58906352863593,76262,PMC_25,Budhwar Peth,PMC,56.23579269461334,1,0.0,3,0.0,45000.0,5000.0,57.69,Unknown,462.2060989678788,0.0006303359340926,3.0,1.0,0.957780021226476,8.578516612181494,39765.347343250905,other
ChIJa9T5y4DAwjsRZhbK1X909s8,Sail Salem Steel Plant,18.5227668,73.8531296,4.5,2,90.0,1,10,Low,40500,Low,2034,cell_2034,0.0022704377089259,18.521422639029137,73.85495938651064,11,0.0,36273.34150768984,0.0,20.18,Pune,Grade B,Low,Sutarwadi,0.0,76233,PMC_24,Kasba Peth,PMC,0.0,3,0.0,4,0.0,25000.0,3000.0,45.74,Low,215.89632729344805,0.0008071677132914,4.0,3.0,0.1424261649812903,1.275613744158269,36273.34150768984,other
ChIJxwVhhWXAwjsRn7a_MLl-fgo,Quick Couriers and logistics pvt. ltd,18.5196578,73.8574249,3.5,68,70.0,0,10,Medium,31499,Low,2093,cell_2093,0.0026869290649422,18.521422639029137,73.85945096293122,13,0.0,51163.68430726653,115.03051720611032,13.81,Pune,Grade C,Low,manjari farm,56.23579269461334,76262,PMC_25,Budhwar Peth,PMC,206.57555825209727,1,37.58689899276942,1,0.0,45000.0,5000.0,57.69,Unknown,311.543932551812,0.0006303359340926,1.0,0.9637746977826565,0.1682586523776242,1.507036702139992,45885.45651240598,other
ChIJF3zH9GXAwjsRGhix2J4AYyM,Cosmos Bank ATM,18.5187136,73.8581379,4.2,5,84.0,1,10,Low,37800,Low,2092,cell_2092,0.0020313729686936,18.51716365100839,73.85945096293122,74,0.0,42585.80407852046,70.92750154861287,27.93,Pune,Grade B,Low,Adarsh Colony,141.58906352863593,76262,PMC_25,Budhwar Peth,PMC,56.23579269461334,1,0.0,3,0.0,45000.0,5000.0,57.69,Unknown,462.2060989678788,0.0006303359340926,3.0,1.0,0.957780021226476,8.578516612181494,39765.347343250905,finance
ChIJN4s_hGXAwjsR1KDZcB1bvTg,Laxmi Temple,18.5188823,73.8570629,3.8,8,76.0,0,10,Low,34200,Low,2033,cell_2033,0.0027163437478141,18.51716365100839,73.85495938651064,43,0.0,31523.98956191264,0.0,27.93,Pune,Grade B,Low,Adarsh Colony,129.94228923227638,76262,PMC_25,Budhwar Peth,PMC,0.0,1,0.0,7,0.0,25000.0,3000.0,45.76,Low,403.9614139690335,0.0011171553137874,7.0,1.0,0.5565478501721416,4.984813707078435,31523.98956191264,other
ChIJVVVVJW_AwjsR-5uKV0-tK4A,Krishna Digital World,18.5175547,73.8565409,3.8,13,76.0,0,10,Low,34200,Low,2033,cell_2033,0.0016291421763786,18.51716365100839,73.85495938651064,43,0.0,31523.98956191264,0.0,27.93,Pune,Grade B,Low,Adarsh Colony,129.94228923227638,76262,PMC_25,Budhwar Peth,PMC,0.0,1,0.0,7,0.0,25000.0,3000.0,45.76,Low,403.9614139690335,0.0011171553137874,7.0,1.0,0.5565478501721416,4.984813707078435,31523.98956191264,other
ChIJkdcr8WXAwjsRj-yurxYr3_Q,Karad Bank,18.519437,73.85898879999999,3.0,7,60.0,0,10,Low,27000,Low,2093,cell_2093,0.0020387145285772,18.521422639029137,73.85945096293122,13,0.0,51163.68430726653,115.03051720611032,13.81,Pune,Grade C,Low,manjari farm,56.23579269461334,76262,PMC_25,Budhwar Peth,PMC,206.57555825209727,1,37.58689899276942,1,0.0,45000.0,5000.0,57.69,Unknown,311.543932551812,0.0006303359340926,1.0,0.9637746977826565,0.1682586523776242,1.507036702139992,45885.45651240598,finance
ChIJVVVVJW_AwjsRBlvOhcvOVNA,Bharat Trading Corporation (Retail Shop),18.5168141,73.85798079999999,4.6,28,92.0,1,10,Medium,41400,Low,2092,cell_2092,0.0015111468994835,18.51716365100839,73.85945096293122,74,0.0,42585.80407852046,70.92750154861287,27.93,Pune,Grade B,Low,Adarsh Colony,141.58906352863593,76262,PMC_25,Budhwar Peth,PMC,56.23579269461334,1,0.0,3,0.0,45000.0,5000.0,57.69,Unknown,462.2060989678788,0.0006303359340926,3.0,1.0,0.957780021226476,8.578516612181494,39765.347343250905,other
ChIJVVVVJW_AwjsRZDWDA6TWI1k,Deccan Institute Of Commerce (MSCIT + LIBRARY),18.5186098,73.8572384,4.8,27,96.0,1,10,Medium,43200,Low,2092,cell_2092,0.0026432520936429,18.51716365100839,73.85945096293122,74,0.0,42585.80407852046,70.92750154861287,27.93,Pune,Grade B,Low,Adarsh Colony,141.58906352863593,76262,PMC_25,Budhwar Peth,PMC,56.23579269461334,1,0.0,3,0.0,45000.0,5000.0,57.69,Unknown,462.2060989678788,0.0006303359340926,3.0,1.0,0.957780021226476,8.578516612181494,39765.347343250905,other
ChIJp1vK4kjAwjsRAF2kRTNxVY8,Lucky star Salon - Best salon in MG Road Camp,18.5139337,73.8796985,4.3,58,86.0,1,10,Medium,38700,Low,2386,cell_2386,0.0024381879714486,18.51290455695171,73.88190884503422,11,0.0,23839.11552815798,0.0,13.81,Pune,Grade C,Low,manjari farm,2632.711286035037,76984,PMC_23,Camp,PMC,340.9779259087518,1,0.0,1,556.5369581275154,45000.0,5000.0,57.69,Unknown,2785.592027720287,0.0006303359340926,0.6424518189423405,1.0,0.1410545752974969,1.2646003862779365,23839.11552815798,services
ChIJpWU9myS_wjsRT1jkG0Y06_8,Fahrenheit Salon,18.5544087,73.80472,4.0,287,80.0,1,23,High,82800,Low,1393,cell_1393,0.0013649450467455,18.555490723395064,73.80555204588406,7,0.0,36497.27066260516,60.51117023271095,28.14,West Pune,Grade B,Medium,Aundh Gaon,162.07631629239768,92644,PMC_1,Aundh,PMC,162.07631629239768,1,44.9024872193113,1,159.96231290325522,45000.0,5000.0,57.69,Unknown,6655.954257025796,0.0006303359340926,0.8620969740793668,0.9570271027502236,0.0747511853402246,0.681968746346596,34414.7913638632,services
ChIJV5iMp46_wjsRubepIAT8PAo,Skin Solutions,18.5048234,73.8217428,4.9,132,98.0,1,13,High,57330,Low,1617,cell_1617,0.001828621796739,18.504386050814137,73.82351835156645,13,0.0,28125.78928371212,0.0,28.31,Central Pune,Grade B,Low,left bhusari colony Kothrud,1514.452664452555,91381,PMC_5,Karve Nagar,PMC,1051.7710870716492,1,176.8061215627909,2,0.0,45000.0,5000.0,57.69,Unknown,3925.781948140169,0.0006303359340926,2.0,0.849757646290968,0.1407215769476407,1.282291553644174,28125.78928371212,health
ChIJHQAAALS_wjsRyyADt-p6XKI,Asia Institute of Hair Transplant,18.50253259999999,73.81555019999999,4.9,496,98.0,1,49,High,216090,Medium,1499,cell_1499,0.0021131747462469,18.504386050814137,73.81453519872525,1,0.0,22234.695579475178,0.0,28.31,Central Pune,Grade B,Low,left bhusari colony Kothrud,521.3302118017453,97187,PMC_4,Kothrud,PMC,521.3302118017453,1,0.0,1,0.0,45000.0,5000.0,57.69,Unknown,4789.243753122626,0.0006303359340926,1.0,1.0,0.0101846476621141,0.0932948958362488,22234.695579475178,services
ChIJmy3-p2XAwjsR6yCptXWJ5j4,Lucky Star,18.5520447,73.89750219999999,4.0,142,80.0,1,11,High,39600,Low,2572,cell_2572,0.0022689439391715,18.55123258441366,73.89538357429602,9,0.0,10762.73468359661,0.0,34.97,East Pune,Grade A,High,Kalyani Nagar,1001.8566050363024,80082,PMC_21,Kalyani Nagar,PMC,784.8625636360207,1,111.19123275158928,1,395.7059399494051,45000.0,5000.0,57.69,Unknown,5327.89756467522,0.0006303359340926,0.7164833016589801,0.8999351061506741,0.1109987420142571,0.9990897182566996,10762.73468359661,services
ChIJmUzidnjqwjsRA6lo5e6EDso,Sherie's Salon - Best Ladies Hair Salon in Wanowrie | Best Curly Hairstylist Pune | Best Hair Colour Salon Pune,18.4875428,73.8989406,4.7,279,94.0,1,26,High,109980,Low,2616,cell_2616,0.0009546847135665,18.487347767027387,73.89987515071661,17,0.0,15248.60536757038,777.324106135985,25.36,South Pune,Grade B,High,Wanowrie,821.433321188204,76204,PMC_11,Wanowrie,PMC,0.0,1,0.0,1,37.35614773933776,25000.0,3000.0,45.72,Low,5850.994926669622,0.0010143594256229,0.9639890814540923,1.0,0.2201958447748821,1.972066261426384,8579.529932062764,services
ChIJn96Xx_3AwjsRtd7KxDD-wtM,Cut Inc. | Best Salon in Koregaon Park,18.5395921,73.8863507,4.1,14,82.0,1,10,Low,36900,Low,2451,cell_2451,0.0011356586405303,18.538457530335,73.88640042145481,8,0.0,19393.359952756084,0.0,43.59,Central Pune,Grade A,High,Koregaon Park,796.4986716191845,79703,PMC_22,Koregaon Park,PMC,796.4986716191845,1,0.0,1,79.6230894003675,45000.0,5000.0,57.69,Unknown,3719.8039455566727,0.0006303359340926,0.926249178827223,1.0,0.0991289047495136,0.8918319342719865,19393.359952756084,services
ChIJ9Yw2ruq_wjsRjcPfsQ6gNS8,Four Fountains De-Stress Spa and Le Miroir Salon,18.5029071,73.8183279,4.4,559,88.0,1,50,High,198000,Low,1558,cell_1558,0.0016357634242487,18.504386050814137,73.81902677514584,13,0.0,32377.555069050304,0.0,28.31,Central Pune,Grade B,Low,left bhusari colony Kothrud,1016.2066872946408,97187,PMC_4,Kothrud,PMC,1016.2066872946408,2,0.0,2,0.0,45000.0,5000.0,57.69,Unknown,4353.161579869637,0.0006303359340926,2.0,2.0,0.1324004196074837,1.2128336458712343,32377.555069050304,services
ChIJVVVV5WzAwjsRRQG0YH1naVs,Midas Touch Hair & Beauty Institute Hair Course Skin Course Make up Course,18.5091186,73.8572502,4.7,53,94.0,1,10,Medium,42300,Low,2090,cell_2090,0.0022510700855555,18.508645356879995,73.85945096293122,7,0.0,40284.34594810247,0.0,35.2,Central Pune,Grade A,Medium,Sadashiv Peth,624.13780382101,84660,PMC_36,Tilak Road,PMC,167.55528348777443,1,0.0,1,251.78646747161437,45000.0,5000.0,57.69,Unknown,1338.85495413079,0.0006303359340926,0.7988582925167915,1.0,0.0817184216670558,0.7394886963870696,40284.34594810247,services
ChIJi0hPQsG_wjsRP4HtZ0wtqfU,Meshail unisex salon & spa kothrud,18.5026734,73.81695979999999,4.2,827,84.0,1,71,High,268380,Medium,1558,cell_1558,0.0026843172436831,18.504386050814137,73.81902677514584,13,0.0,32377.555069050304,0.0,28.31,Central Pune,Grade B,Low,left bhusari colony Kothrud,1016.2066872946408,97187,PMC_4,Kothrud,PMC,1016.2066872946408,2,0.0,2,0.0,45000.0,5000.0,57.69,Unknown,4353.161579869637,0.0006303359340926,2.0,2.0,0.1324004196074837,1.2128336458712343,32377.555069050304,services
ChIJj09BlI2_wjsReRmPtKdA1f0,Lee's Beauty Centre & Spa,18.5102173,73.83382180000001,4.4,192,88.0,1,17,High,67320,Low,1736,cell_1736,0.0020528481735748,18.508645356879995,73.83250150440765,11,0.0,35650.23617720867,0.0,34.5,Central Pune,Grade A,Low,Deccan Gymkhana,1082.637694132594,78493,PMC_35,Sadashiv Peth,PMC,1586.6720178644932,2,0.0,2,0.0,45000.0,5000.0,57.69,Unknown,2866.7881877978525,0.0006303359340926,2.0,2.0,0.1383769640094096,1.2430361723526155,35650.23617720867,services
ChIJeZ1y5HDAwjsRgZLgdVymWB4,Image,18.5134774,73.8496483,2.4,5,48.0,0,10,Low,21600,Low,1973,cell_1973,0.0009998729647557,18.51290455695171,73.85046781009004,66,0.0,31215.05966831131,114.49228548817337,35.2,Central Pune,Grade A,Medium,Sadashiv Peth,0.0,78493,PMC_35,Sadashiv Peth,PMC,0.0,4,0.0,3,0.0,45000.0,5000.0,78.49,Medium,1061.3411217880528,0.0007822048398924,3.0,4.0,0.8302617840564579,7.458217034115693,28008.322780483308,services
ChIJLcfcF1q-wjsRD1U3hWEF2w4,Sagar Men's Parlour,18.5167257,73.7816078,3.9,257,78.0,0,20,High,70200,Low,1089,cell_1089,0.0015495413435671,18.51716365100839,73.78309416378107,13,0.0,18432.651105861165,725.7888013729826,15.59,West Pune,Grade C,Low,old vitthal mandir bavdhan,839.1262762807573,92410,PMC_3,Bavdhan,PMC,896.1937490215059,1,0.0,1,890.6411718942691,45000.0,5000.0,57.69,Unknown,7769.132739986415,0.0006303359340926,0.5289210955868908,1.0,0.1391713949255968,1.2694072844448785,10680.7108095711,services
ChIJeeH9ccG_wjsRklxMaCo0BlU,Serenity Hair and Beauté (kothrud),18.498436,73.81465899999999,4.7,444,94.0,1,42,High,177660,Low,1498,cell_1498,0.0016951655445122,18.500126638775043,73.81453519872525,25,0.0,37021.2154072276,0.0,28.31,Central Pune,Grade B,Low,left bhusari colony Kothrud,790.9433865426234,91381,PMC_5,Karve Nagar,PMC,724.2564868891834,1,0.0,3,0.0,45000.0,5000.0,57.69,Unknown,4984.8177363730265,0.0006303359340926,3.0,1.0,0.2706184172070014,2.4659452954695653,37021.2154072276,services
ChIJ35evTEjAwjsRsuAzTrzQ0Zo,Hongkong Ladies Hair Dressers-Bridal Makeup Artist In Pune,18.51703269999999,73.8794683,3.8,123,76.0,0,10,High,34200,Low,2328,cell_2328,0.0020552075113096,18.51716365100839,73.87741726861361,63,0.0,33379.849148776884,0.0,13.81,Pune,Grade C,Low,manjari farm,2060.3375048009416,76984,PMC_23,Camp,PMC,215.3166116764769,2,0.0,1,499.3433406394906,45000.0,5000.0,57.69,Unknown,2213.815644218686,0.0006303359340926,0.6669586430907054,2.0,0.8078580221583915,7.24271130322818,33379.849148776884,services
ChIJXQPjfNfBwjsRVlN2VVM0IMU,Skin Glow Salon,18.49149299999999,73.9003529,4.9,91,98.0,1,10,Medium,44100,Low,2617,cell_2617,0.0004912778327038,18.49160749686076,73.89987515071661,49,0.0,33124.96148072439,1019.0797815434418,25.36,South Pune,Grade B,High,Wanowrie,897.3578459279532,76204,PMC_11,Wanowrie,PMC,455.1463894373737,1,0.0,1,172.3373067507055,45000.0,5000.0,57.69,Unknown,5565.640009165178,0.0006303359340926,0.852996824584247,1.0,0.6346821408217191,5.684190988817225,16405.969582540583,services
ChIJ54TqDNy_wjsREwUAXlfq8uQ,Asha Skin Clinic,18.4866495,73.8125719,4.5,173,90.0,1,15,High,60750,Low,1495,cell_1495,0.0020837751140986,18.487347767027387,73.81453519872525,9,0.0,33346.10204208189,0.0,27.84,Central Pune,Grade B,High,Karve Nagar,647.7695712540299,91381,PMC_5,Karve Nagar,PMC,649.5234909025456,2,0.0,1,633.2201598291753,45000.0,5000.0,57.69,Unknown,5768.486042857425,0.0006303359340926,0.6122873232868946,2.0,0.0974226301945205,0.8877403063690436,33346.10204208189,health
ChIJ3yKaNxDBwjsR3DXVmPS387c,Lakme Salon Kalyani Nagar - For Him & Her,18.5467724,73.9019137,4.6,1030,92.0,1,97,High,401579,Medium,2630,cell_2630,0.0020485269422449,18.54697433922927,73.89987515071661,12,0.0,17678.696000232685,366.28440490271794,51.83,East Pune,Premium,Low,kalyani nagar,454.0790015710518,80082,PMC_21,Kalyani Nagar,PMC,275.9678163025528,1,499.663329328876,1,400.4798863299445,45000.0,5000.0,57.69,Unknown,5426.890992561773,0.0006303359340926,0.7140409582179504,0.6668163316679327,0.1479983226856762,1.332119624342266,12939.25037627246,services
ChIJ1efIEqTBwjsRTAnSvZusDPo,Dr.Khan's Skin Clinic ( Herbal),18.5188676,73.90614970000001,4.6,108,92.0,1,10,High,41400,Low,2682,cell_2682,0.002466259190655,18.51716365100839,73.90436672713722,8,0.0,19018.29342963636,991.7377480813302,43.59,Central Pune,Grade A,High,Koregaon Park,2105.968699310686,79703,PMC_22,Koregaon Park,PMC,2105.968699310686,1,83.02593673002079,1,1382.6676071679992,45000.0,5000.0,57.69,Unknown,5038.713850784378,0.0006303359340926,0.4196976519056236,0.9233389211520632,0.0991289047495136,0.8918319342719865,9548.59315587956,health
ChIJb8HXEDK_wjsRSzwGt8Ff-rA,Sybarite Salon And Academy,18.5668218,73.80767329999999,4.8,1116,96.0,1,110,High,475200,Medium,1396,cell_1396,0.002565367560127,18.56826450291265,73.80555204588406,8,0.0,13479.818796729818,70.09188067656733,21.3,West Pune,Grade B,Low,Aundh Road,837.9236837076023,92644,PMC_1,Aundh,PMC,837.9236837076023,1,0.0,1,260.7897337959148,45000.0,5000.0,57.69,Unknown,7576.372265660174,0.0006303359340926,0.7931536664636825,1.0,0.0854299261031139,0.7793928529675382,12596.879800832785,services
ChIJs7Ynn0LAwjsRjH8Fya_I-94,Vama,18.517497,73.86574399999999,3.2,6,64.0,0,10,Low,28800,Low,2151,cell_2151,0.0018320431264307,18.51716365100839,73.86394253935183,25,0.0,40679.36881886009,195.67293783570457,13.81,Pune,Grade C,Low,manjari farm,571.2120933642157,90903,PMC_9,Bhavani Peth,PMC,0.0,4,0.0,1,23.062032253015783,25000.0,3000.0,54.54,Low,844.1793610398721,0.0005523779048838,0.9774578358633564,4.0,0.2720259403936759,2.4776270279377224,34022.15399513356,services
ChIJKRgxgT3qwjsRTunWRNz2KOk,Sherie's Salon - Best Ladies Salon Pune | Best Wedding Makeup Artist in Pune | Best Salon in Undri | Hair Highlights,18.4660578,73.9209659,4.6,149,92.0,1,14,High,57959,Low,2906,cell_2906,0.0013671713940303,18.466047529934773,73.9223330328196,6,0.0,22653.238037121577,1265.5336232052553,16.0,South Pune,Grade C,Low,Undri Chowck,491.0933377485736,78826,PMC_39,Mohammadwadi,PMC,2214.7415868476137,1,37.91173297888599,1,1270.0531818677784,45000.0,5000.0,57.69,Unknown,9188.552726876938,0.0006303359340926,0.4405183138384491,0.9634730663752336,0.0751634805702402,0.6754779006146849,9999.073862815594,services
ChIJfT-5w16VwjsRdUKmg73NJSE,Radiance Speciality Skin Clinic,18.4769581,73.8229533,4.8,202,96.0,1,19,High,82080,Low,1611,cell_1611,0.0019533998081678,18.478827989712737,73.82351835156645,20,0.0,35173.95603763313,0.0,27.84,Central Pune,Grade B,High,Karve Nagar,838.2949509657919,83098,PMC_31,Sinhagad Road,PMC,222.7638008138165,8,0.0,2,0.0,45000.0,5000.0,57.69,Unknown,5797.51717642267,0.0006303359340926,2.0,8.0,0.2378177840138885,2.148273861951922,35173.95603763313,health
ChIJoV4u1nu_wjsRuRY_zS-2Kz0,Le Snip Hair Salon,18.5336738,73.8337469,3.9,53,78.0,0,10,Medium,35100,Low,1742,cell_1742,0.0013515954311242,18.53419896666687,73.83250150440765,5,0.0,36424.09887408793,0.0,25.56,Central Pune,Grade B,Low,Shivajinagar,1355.945872625559,89957,PMC_7,Shivajinagar,PMC,1427.4296188040344,1,0.0,1,0.0,45000.0,5000.0,57.69,Unknown,2977.14824194031,0.0006303359340926,1.0,1.0,0.0549710302670492,0.5002150924897706,36424.09887408793,services
ChIJD3qI88C_wjsR4ko7Gia7f0k,Asha Endoscopy Center,18.5014674,73.8149708,3.6,17,72.0,0,10,Low,32400,Low,1498,cell_1498,0.0014097478969321,18.500126638775043,73.81453519872525,25,0.0,37021.2154072276,0.0,28.31,Central Pune,Grade B,Low,left bhusari colony Kothrud,790.9433865426234,91381,PMC_5,Karve Nagar,PMC,724.2564868891834,1,0.0,3,0.0,45000.0,5000.0,57.69,Unknown,4984.8177363730265,0.0006303359340926,3.0,1.0,0.2706184172070014,2.4659452954695653,37021.2154072276,health
ChIJn8MUS0TAwjsREns38fQX2Pk,C3 Unisex Beauty Salon,18.5157815,73.8742141,4.3,100,86.0,1,10,High,38700,Low,2269,cell_2269,0.0018895332987494,18.51716365100839,73.87292569219302,17,0.0,25098.56819190351,36.54765973192868,13.81,Pune,Grade C,Low,manjari farm,1561.651318635103,76984,PMC_23,Camp,PMC,267.67380019740665,1,0.0,1,381.4857479549919,45000.0,5000.0,57.69,Unknown,1748.230936879996,0.0006303359340926,0.7238583542973905,1.0,0.217993434550677,1.9543824151568103,24213.61715137583,services
ChIJp7xVLXS_wjsRQiAi3XxrlVs,DARPAN BEAUTY PARLOUR,18.5298167,73.8235679,4.8,357,96.0,1,35,High,151200,Low,1623,cell_1623,0.0001331586866521,18.529940296879264,73.82351835156645,12,0.0,42512.2598966836,445.579125338051,34.5,Central Pune,Grade A,Low,Deccan Gymkhana,2247.018648057462,89957,PMC_7,Shivajinagar,PMC,2419.624892006628,1,294.43562522158027,1,145.111660271883,45000.0,5000.0,57.69,Unknown,3655.7510719319366,0.0006303359340926,0.8732772835118724,0.7725374522420309,0.1319304726409182,1.2005162219754495,29408.46277559662,services
ChIJr4Un_36_wjsRL04FzEE2iGg,TOTALLY TWISTED SALON,18.5314411,73.8389224,4.8,130,96.0,1,12,High,51840,Low,1800,cell_1800,0.0024443163612238,18.529940296879264,73.83699308082824,29,0.0,38108.9020891075,229.86528420619197,25.56,Central Pune,Grade B,Low,Shivajinagar,841.7012484520674,89957,PMC_7,Shivajinagar,PMC,919.6248920066282,1,85.15858868975192,1,0.0,45000.0,5000.0,57.69,Unknown,2332.910813453896,0.0006303359340926,1.0,0.921524291861732,0.3188319755488857,2.90124753644067,30986.24099606537,services
ChIJe9S13WvAwjsRLGQI6_rj21E,Rajasthan Beauty Parlour & Institute,18.515818,73.85480199999999,4.8,764,96.0,1,75,High,324000,Medium,2033,cell_2033,0.0013548236601541,18.51716365100839,73.85495938651064,43,0.0,31523.98956191264,0.0,27.93,Pune,Grade B,Low,Adarsh Colony,129.94228923227638,76262,PMC_25,Budhwar Peth,PMC,0.0,1,0.0,7,0.0,25000.0,3000.0,45.76,Low,403.9614139690335,0.0011171553137874,7.0,1.0,0.5565478501721416,4.984813707078435,31523.98956191264,services
ChIJK85DyXbAwjsRb86fa7aGtxI,K SALONS PROFESSIONALS,18.51869659999999,73.8499815,4.8,872,96.0,1,86,High,371520,Medium,1974,cell_1974,0.001608238202049,18.51716365100839,73.85046781009004,24,0.0,26529.252017792267,115.51867721685348,27.93,Pune,Grade B,Low,Adarsh Colony,462.39774028027296,76233,PMC_24,Kasba Peth,PMC,288.1900104028486,1,28.646591966040432,5,0.0,45000.0,5000.0,57.69,Unknown,749.1927868021841,0.0006303359340926,5.0,0.9721511817666276,0.3107479963228153,2.7831572599816776,23781.988199409647,services
ChIJRTgT4G3AwjsR4kj1qx7LjE0,Glorious Beauty Salon,18.5119979,73.85490879999999,3.8,23,76.0,0,10,Medium,34200,Low,2032,cell_2032,0.0009080670807508,18.51290455695171,73.85495938651064,39,0.0,31763.303887426395,0.0,35.2,Central Pune,Grade A,Medium,Sadashiv Peth,123.96519574057312,84660,PMC_36,Tilak Road,PMC,196.6287027155049,1,61.54022856429219,4,0.0,45000.0,5000.0,57.69,Unknown,853.4225550933536,0.0006303359340926,4.0,0.942027417418251,0.4552883492878823,4.120008451299388,31763.303887426395,services
ChIJwYolbV3AwjsRup9xG8740UA,Shivangi Beauty Spa & Salon ( Only for her ),18.5212578,73.8665535,3.8,4,76.0,0,10,Low,34200,Low,2211,cell_2211,0.001887826154339,18.521422639029137,73.86843411577242,8,0.0,29666.22162483493,0.0,13.81,Pune,Grade C,Low,manjari farm,1056.235792694613,76264,PMC_26,Rasta Peth,PMC,46.15624894108623,4,0.0,4,0.0,45000.0,5000.0,57.69,Unknown,1242.4117255784138,0.0006303359340926,4.0,4.0,0.1035411058190101,0.9273856997125104,29666.22162483493,services
ChIJEYIWrkPAwjsR-a0YwQ2BqIU,Heena Beauty Salon,18.5164111,73.86875189999999,3.7,73,74.0,0,10,Medium,33300,Low,2210,cell_2210,0.0008168964656087,18.51716365100839,73.86843411577242,16,0.0,36114.52636875551,0.0,13.81,Pune,Grade C,Low,manjari farm,1064.1987823241216,76264,PMC_26,Rasta Peth,PMC,0.0,1,0.0,1,135.43658846709877,25000.0,3000.0,45.76,Low,1288.486620308971,0.0005523779048838,0.8807184920384277,1.0,0.2070822116380203,1.8547713994250208,36114.52636875551,services
ChIJzcIQkXjAwjsRDCeN-b0Uhvs,Urvashi Beauty Parlour,18.5206615,73.84307079999999,4.0,203,80.0,1,16,High,57600,Low,1857,cell_1857,0.0017593127773948,18.521422639029137,73.84148465724884,35,0.0,25108.640039033373,0.0,34.5,Central Pune,Grade A,Low,Deccan Gymkhana,304.4313115887344,89693,PMC_8,Ghole Road,PMC,857.6852776550958,1,0.0,1,282.6256085615605,45000.0,5000.0,57.69,Unknown,1608.268319396917,0.0006303359340926,0.7796507362124793,1.0,0.3859173254826723,3.5107780887324083,25108.640039033373,services
ChIJmcFTGXPAwjsRcHnBWpK9Kuw,The Looks,18.5083778,73.8502914,3.9,103,78.0,0,10,High,35100,Low,1972,cell_1972,0.0003204796466204,18.508645356879995,73.85046781009004,34,0.0,31202.785987957413,105.92600252924429,35.2,Central Pune,Grade A,Medium,Sadashiv Peth,14.67762456741184,78493,PMC_35,Sadashiv Peth,PMC,14.67762456741184,2,0.0,1,317.2800366555397,45000.0,5000.0,57.69,Unknown,1462.9440357842566,0.0006303359340926,0.7591400250313621,2.0,0.4277106160290843,3.842111805453539,28214.171578023197,services
